run_id,geometry_id,repeat_index,seed,target_distance_m,total_distance_m,waypoint_count,stop_count,speed_m_s,altitude_m,total_flight_time_s,total_flight_energy_wh,mean_power_w,battery_voltage_mean_v,battery_current_mean_a,valid_energy_intervals,sample_count,valid
f42a50ab_geometry_0114_01,geometry_0114,1,154739678,233.0828571523123,233.08285715231227,7,7,2.5,13.0,155.88817908000055,12.713150138989013,293.5668877869782,16.252141869320482,18.088877087976304,1558,1559,True
f42a50ab_geometry_0115_01,geometry_0115,1,636057975,209.7223672565852,209.7223672565852,8,8,2.5,13.0,149.88893284599908,12.166201262832633,292.1815193478439,16.26165522218466,17.994349158239153,1498,1499,True
f42a50ab_geometry_0116_01,geometry_0116,1,1323959527,135.29346231385665,135.29346231385665,5,5,2.5,13.0,110.88831668700004,8.79935487733216,285.63908163613144,16.321005285484926,17.53458028045509,1108,1109,True
f42a50ab_geometry_0117_01,geometry_0117,1,171347175,225.45333437893296,225.45333437893296,4,4,2.5,13.0,142.89243831400017,11.60339052230781,292.30558593442055,16.270967886613082,17.991574094239088,1428,1429,True
f42a50ab_geometry_0118_01,geometry_0118,1,1071722055,126.25102152092458,126.25102152092458,4,4,2.5,13.0,102.88950169799864,8.133580372678853,284.55457979365775,16.33285599014386,17.456714852493114,1028,1029,True
f42a50ab_geometry_0119_01,geometry_0119,1,1745377599,175.40114076036858,175.40114076036855,7,7,2.5,13.0,132.88872023300064,10.71002646145245,290.3300657466345,16.286402878991094,17.855481524244848,1327,1328,True
f42a50ab_geometry_0120_01,geometry_0120,1,1016779084,215.94985066977978,215.94985066977983,6,6,2.5,13.0,145.88949268699798,11.863137922082403,292.71433929012585,16.266414752147064,18.021623981288027,1458,1459,True
f42a50ab_geometry_0121_01,geometry_0121,1,760434128,199.80008482082104,199.80008482082098,8,8,2.5,13.0,145.8884008069981,11.813118175209489,291.48031912367907,16.267756786960867,17.94520178610348,1458,1459,True
f42a50ab_geometry_0122_01,geometry_0122,1,1426725702,122.97436342778265,122.97436342778263,5,5,2.5,13.0,105.88745080100125,8.358405191169041,284.1358384970334,16.329350186024666,17.43499485600293,1058,1059,True
f42a50ab_geometry_0123_01,geometry_0123,1,1065870178,236.67916253031962,236.67916253031967,8,8,2.5,13.0,159.88933379999798,13.087560233394516,294.8359996132529,16.24535684860096,18.17379808436627,1597,1598,True
f42a50ab_geometry_0124_01,geometry_0124,1,464267175,118.9244893892253,118.92448938922531,4,4,2.5,13.0,100.89371725999808,7.903800457693655,281.98074683408123,16.33868858859135,17.29488563324935,1008,1009,True
f42a50ab_geometry_0125_01,geometry_0125,1,2021598245,224.66001394873075,224.66001394873075,5,5,2.5,13.0,145.88723592600218,11.85136035555904,292.42316762017634,16.266817125577973,18.003179824453376,1458,1459,True
f42a50ab_geometry_0126_01,geometry_0126,1,1976987348,111.9316528041203,111.93165280412029,3,3,2.5,13.0,94.88868459899822,7.4534101469196035,282.7400824338166,16.34549288453242,17.33384568792217,948,949,True
